5,AwayTeam,Belenenses
5,FTHG,1
5,FTAG,3
5,FTR,A
5,HTHG,1
5,HTAG,1
5,HTR,D
5,B365H,2.2
5,B365D,3.2
5,B365A,3.4
5,BWH,2.1
5,BWD,3.25
5,BWA,3.4
5,IWH,2.2
5,IWD,3.1
5,IWA,3
5,LBH,2.15
5,LBD,2.85
5,LBA,3.1
5,PSH,2.31
5,PSD,3.22
5,PSA,3.48
5,WHH,2.15
5,WHD,3
5,WHA,3.4
5,SJH,2.2
5,SJD,3.2
5,SJA,3.25
5,VCH,2.25
5,VCD,3.2
5,VCA,3.5
5,Bb1X2,45
5,BbMxH,2.34
5,BbAvH,2.21
5,BbMxD,3.3
5,BbAvD,3.14
5,BbMxA,3.55
5,BbAvA,3.27
5,BbOU,35
5,BbMx>2.5,2.52
5,BbAv>2.5,2.39
5,BbMx<2.5,1.6
5,BbAv<2.5,1.54
5,BbAH,20
5,BbAHh,-0.25
5,BbMxAHH,1.99
5,BbAvAHH,1.93
5,BbMxAHA,1.96
5,BbAvAHA,1.91
6,Date,17/08/14
6,HomeTeam,Rio Ave
6,AwayTeam,Setubal
6,FTHG,2
6,FTAG,0
6,FTR,H
6,HTHG,0
6,HTAG,0
6,HTR,D
6,B365H,2
6,B365D,3.3
6,B365A,3.75
6,BWH,2
6,BWD,3.25
6,BWA,3.7
6,IWH,2.1
6,IWD,3.1
6,IWA,3.2
6,LBH,2.05
6,LBD,2.85
6,LBA,3.4
6,PSH,2.1
6,PSD,3.29
6,PSA,4
6,WHH,2.15
6,WHD,3
6,WHA,3.4
6,SJH,2
6,SJD,3.25
6,SJA,3.6
6,VCH,2.1
6,VCD,3.3
6,VCA,3.9
6,Bb1X2,46
6,BbMxH,2.15
6,BbAvH,2.04
6,BbMxD,3.32
6,BbAvD,3.2
6,BbMxA,4.05
6,BbAvA,3.61
6,BbOU,36
6,BbMx>2.5,2.46
6,BbAv>2.5,2.3
6,BbMx<2.5,1.65
6,BbAv<2.5,1.57
6,BbAH,19
6,BbAHh,-0.5
6,BbMxAHH,2.1
6,BbAvAHH,2.02
6,BbMxAHA,1.88
6,BbAvAHA,1.82
7,Date,17/08/14
7,HomeTeam,Sp Braga
7,AwayTeam,Boavista
7,FTHG,3
7,FTAG,0
7,FTR,H
7,HTHG,1
7,HTAG,0
7,HTR,H
7,B365H,1.33
7,B365D,5
7,B365A,9
7,BWH,1.36
7,BWD,4.4
7,BWA,8.25
7,IWH,1.45
7,IWD,3.9
7,IWA,6
7,LBH,1.3
7,LBD,4.2
7,LBA,8.5
7,PSH,1.36
7,PSD,4.92
7,PSA,10.74
7,WHH,1.35
7,WHD,4.33
7,WHA,8.5
7,SJH,1.33
7,SJD,4.8
7,SJA,9
7,VCH,1.33
7,VCD,5
7,VCA,10.5
7,Bb1X2,44
7,BbMxH,1.45
7,BbAvH,1.34
7,BbMxD,5.1
7,BbAvD,4.61
7,BbMxA,11
7,BbAvA,8.93
7,BbOU,39
7,BbMx>2.5,1.98
7,BbAv>2.5,1.9
7,BbMx<2.5,1.96
7,BbAv<2.5,1.87
7,BbAH,19
7,BbAHh,-1.5
7,BbMxAHH,2.15
7,BbAvAHH,2.04
7,BbMxAHA,1.88
7,BbAvAHA,1.81
8,Date,18/08/14
8,HomeTeam,Arouca
8,AwayTeam,Estoril
8,FTHG,1
8,FTAG,1
8,FTR,D
8,HTHG,1
8,HTAG,1
8,HTR,D
8,B365H,3.4
8,B365D,3.2
8,B365A,2.2
8,BWH,3.25
8,BWD,3.25
8,BWA,2.15
8,IWH,3.2
8,IWD,3.1
8,IWA,2.1
8,LBH,3.1
8,LBD,3
8,LBA,2.1
8,PSH,3.47
8,PSD,3.3
8,PSA,2.28
8,WHH,3.3
8,WHD,3.1
8,WHA,2.15
8,SJH,3.25
8,SJD,3.13
8,SJA,2.2
8,VCH,3.3
8,VCD,3.1
8,VCA,2.2
8,Bb1X2,45
8,BbMxH,3.65
8,BbAvH,3.28
8,BbMxD,3.3
8,BbAvD,3.13
8,BbMxA,2.28
8,BbAvA,2.2
8,BbOU,36
8,BbMx>2.5,2.38
8,BbAv>2.5,2.27
8,BbMx<2.5,1.68
8,BbAv<2.5,1.59
8,BbAH,19
8,BbAHh,0.25
8,BbMxAHH,1.98
8,BbAvAHH,1.92
8,BbMxAHA,1.96
