81,HTAG,1
81,HTR,H
81,B365H,1.8
81,B365D,3.5
81,B365A,4.5
81,BWH,1.8
81,BWD,3.4
81,BWA,4.33
82,Date,07/11/14
82,HomeTeam,Arouca
82,AwayTeam,Guimaraes
82,FTHG,1
82,FTAG,2
82,FTR,A
82,HTHG,0
82,HTAG,0
82,HTR,D
82,B365H,3
82,B365D,3.25
82,B365A,2.38
82,BWH,3.25
82,BWD,3.3
82,BWA,2.15
83,Date,08/11/14
83,HomeTeam,Sp Braga
83,AwayTeam,Gil Vicente
83,FTHG,2
83,FTAG,0
83,FTR,H
83,HTHG,0
83,HTAG,0
83,HTR,D
83,B365H,1.4
83,B365D,4.33
83,B365A,8.5
83,BWH,1.4
83,BWD,4.25
83,BWA,7.5
84,Date,09/11/14
84,HomeTeam,Boavista
84,AwayTeam,Penafiel
84,FTHG,1
84,FTAG,0
84,FTR,H
84,HTHG,0
84,HTAG,0
84,HTR,D
84,B365H,2.5
84,B365D,3
84,B365A,3
84,BWH,2.45
84,BWD,3.25
84,BWA,2.75
85,Date,09/11/14
85,HomeTeam,Estoril
85,AwayTeam,Porto
85,FTHG,2
85,FTAG,2
85,FTR,D
85,HTHG,1
85,HTAG,1
85,HTR,D
85,B365H,7.5
85,B365D,4.2
85,B365A,1.44
85,BWH,7.25
85,BWD,3.9
85,BWA,1.45
86,Date,09/11/14
86,HomeTeam,Moreirense
86,AwayTeam,Belenenses
86,FTHG,0
86,FTAG,1
86,FTR,A
86,HTHG,0
86,HTAG,0
86,HTR,D
86,B365H,2.25
86,B365D,3.1
86,B365A,3.4
86,BWH,2.3
86,BWD,3.2
86,BWA,3
87,Date,09/11/14
87,HomeTeam,Nacional
87,AwayTeam,Benfica
87,FTHG,1
87,FTAG,2
87,FTR,A
87,HTHG,1
87,HTAG,2
87,HTR,A
87,B365H,5.5
87,B365D,3.75
87,B365A,1.62
87,BWH,5.5
87,BWD,3.6
87,BWA,1.6
88,Date,09/11/14
88,HomeTeam,Setubal
88,AwayTeam,Maritimo
88,FTHG,1
88,FTAG,0
88,FTR,H
88,HTHG,1
88,HTAG,0
88,HTR,H
88,B365H,2.9
88,B365D,3.25
88,B365A,2.4
88,BWH,2.95
88,BWD,3
88,BWA,2.45
89,Date,09/11/14
89,HomeTeam,Sp Lisbon
89,AwayTeam,Pacos Ferreira
89,FTHG,1
89,FTAG,1
89,FTR,D
89,HTHG,0
89,HTAG,1
89,HTR,A
89,B365H,1.5
89,B365D,4
89,B365A,7
89,BWH,1.45
89,BWD,4.1
89,BWA,6.75
90,Date,10/11/14
90,HomeTeam,Rio Ave
90,AwayTeam,Academica
90,FTHG,3
90,FTAG,0
90,FTR,H
90,HTHG,2
90,HTAG,0
90,HTR,H
90,B365H,1.8
90,B365D,3.5
90,B365A,4.5
90,BWH,1.91
90,BWD,3.1
90,BWA,4.2
91,Date,28/11/14
91,HomeTeam,Guimaraes
91,AwayTeam,Moreirense
91,FTHG,2
91,FTAG,1
91,FTR,H
91,HTHG,1
91,HTAG,1
91,HTR,D
91,B365H,1.83
91,B365D,3.4
91,B365A,4.5
91,BWH,1.78
91,BWD,3.5
91,BWA,4.33
92,Date,29/11/14
92,HomeTeam,Belenenses
92,AwayTeam,Arouca
92,FTHG,0
92,FTAG,0
92,FTR,D
92,HTHG,0
92,HTAG,0
92,HTR,D
92,B365H,2.05
92,B365D,3.2
92,B365A,3.8
92,BWH,1.85
92,BWD,3.4
92,BWA,4.1
93,Date,29/11/14
